,Video,Start,End,gsrStart,gsrEnd,ValenceStart,ValenceEnd,ArousalStart,ArousalEnd,user,Probe
6239,7,1969035,1974035,33.051,33.307,0.5,0.5,9.5,9.5,4,0
6240,7,1974035,1979034,33.307,36.536,0.5,0.5,9.5,9.5,4,1
6241,7,1979034,1984034,36.536,35.334,0.5,1.522,9.5,6.216,4,0
6242,7,1984034,1989034,35.334,34.766,1.522,1.522,6.216,6.216,4,0
6243,7,1989034,1994033,34.766,34.431,1.522,1.522,6.216,6.369,4,0
6244,7,1994033,1999033,34.431,34.202,1.522,1.497,6.369,6.478,4,0
6245,7,1999033,2004033,34.202,33.918,1.497,0.5,6.478,8.872,4,0
6246,7,2004033,2009033,33.918,33.705,0.5,0.5,8.872,9.5,4,0
6247,7,2009033,2014032,33.705,34.033,0.5,0.5,9.5,8.831,4,0
6248,7,2014032,2019032,34.033,34.123,0.5,0.5,8.831,8.238,4,0
6249,7,2019032,2024032,34.123,33.812,0.5,0.5,8.238,8.238,4,0
6250,7,1874497,1879497,13.165,13.22,5.0,5.0,5.0,5.0,16,0
6251,7,1879497,1884497,13.22,13.409,5.0,5.0,5.0,5.0,16,0
6252,7,1884497,1889498,13.409,13.232,5.0,5.0,5.0,5.0,16,0
6253,7,1889498,1894498,13.232,13.366,5.0,5.0,5.0,5.0,16,0
6254,7,1894498,1899498,13.366,13.334,5.0,5.0,5.0,5.0,16,0
6255,7,1899498,1904498,13.334,13.259,5.0,5.0,5.0,5.0,16,0
6256,7,1904498,1909499,13.259,13.149,5.0,5.0,5.0,5.251,16,0
6257,7,1909499,1914498,13.149,13.748,5.0,5.074,5.251,6.153,16,0
6258,7,1914498,1919499,13.748,14.103,5.074,5.065,6.153,6.275,16,0
6259,7,1919499,1924499,14.103,14.056,5.065,4.981,6.275,6.406,16,0
6260,7,1924499,1929500,14.056,14.158,4.981,1.386,6.406,8.267,16,0
6261,7,1929500,1934499,14.158,18.66,1.386,1.628,8.267,8.406,16,1
6262,7,1934499,1939500,18.66,20.198,1.628,1.209,8.406,8.614,16,0
6263,7,1939500,1944500,20.198,20.884,1.209,1.203,8.614,8.726,16,1
6264,7,1944500,1949500,20.884,21.728,1.203,1.611,8.726,8.849,16,0
6265,7,1949500,1954500,21.728,22.122,1.611,1.583,8.849,9.087,16,0
6266,7,1954500,1959501,22.122,22.303,1.583,1.742,9.087,8.171,16,0
6267,7,1959501,1964501,22.303,22.623,1.742,2.048,8.171,7.923,16,0
6268,7,1964501,1969501,22.623,23.955,2.048,2.058,7.923,7.992,16,1
6269,7,1969501,1974501,23.955,24.381,2.058,2.06,7.992,8.069,16,0
6270,7,1974501,1979502,24.381,25.576,2.06,2.112,8.069,8.17,16,0
6271,7,1979502,1984501,25.576,25.158,2.112,2.112,8.17,8.17,16,0
6272,7,1984501,1989502,25.158,27.531,2.112,0.847,8.17,8.94,16,1
6273,7,1989502,1994502,27.531,28.391,0.847,1.093,8.94,8.832,16,0
6274,7,1994502,1999503,28.391,27.472,1.093,1.246,8.832,8.784,16,0
6275,7,1999503,2004502,27.472,27.287,1.246,1.237,8.784,8.939,16,0
6276,7,2004502,2009503,27.287,28.454,1.237,1.237,8.939,8.939,16,0
6277,7,2009503,2014503,28.454,27.594,1.237,1.237,8.939,8.939,16,0
6278,7,2014503,2019503,27.594,27.586,1.237,1.237,8.939,8.939,16,0
6279,7,2019503,2024503,27.586,27.421,1.237,1.237,8.939,8.939,16,0
6280,7,2024503,2029504,27.421,28.19,1.237,1.237,8.939,8.936,16,0
6281,7,2029504,2034504,28.19,27.854,1.237,1.309,8.936,8.46,16,0
6282,7,2034504,2039504,27.854,27.638,1.309,0.867,8.46,8.419,16,0
6283,7,2039504,2044504,27.638,27.417,0.867,0.885,8.419,8.625,16,0
6284,7,2044504,2049505,27.417,27.914,0.885,0.857,8.625,9.103,16,0
6285,7,2049505,2054504,27.914,27.504,0.857,0.5,9.103,9.265,16,0
6286,7,2054504,2059505,27.504,27.843,0.5,0.563,9.265,9.042,16,0
6287,7,2059505,2064505,27.843,27.784,0.563,0.613,9.042,9.0,16,0
6288,7,221526,226525,29.913,29.731,5.0,5.0,5.0,5.0,17,0
6289,7,226525,231525,29.731,29.66,5.0,3.998,5.0,4.705,17,0
6290,7,231525,236525,29.66,29.94,3.998,4.271,4.705,4.768,17,0
6291,7,236525,241524,29.94,30.149,4.271,4.292,4.768,4.889,17,0
6292,7,241524,246524,30.149,30.121,4.292,4.349,4.889,4.762,17,0
6293,7,246524,251524,30.121,30.039,4.349,4.708,4.762,3.925,17,0
6294,7,251524,256524,30.039,29.916,4.708,4.708,3.925,3.787,17,0
6295,7,256524,261523,29.916,29.794,4.708,4.695,3.787,3.714,17,0
6296,7,261523,266523,29.794,29.64,4.695,4.817,3.714,6.005,17,0
6297,7,266523,271523,29.64,29.672,4.817,4.817,6.005,6.206,17,0
6298,7,271523,276522,29.672,29.66,4.817,4.817,6.206,6.206,17,0
6299,7,276522,281522,29.66,29.775,4.817,4.859,6.206,7.8,17,0
6300,7,281522,286522,29.775,33.433,4.859,4.078,7.8,8.218,17,1
6301,7,286522,291522,33.433,36.93,4.078,3.867,8.218,8.061,17,1
6302,7,291522,296521,36.93,38.074,3.867,3.845,8.061,7.997,17,0
6303,7,296521,301521,38.074,37.719,3.845,3.779,7.997,7.931,17,0
6304,7,301521,306521,37.719,37.467,3.779,3.773,7.931,7.875,17,0
6305,7,306521,311520,37.467,37.731,3.773,3.736,7.875,7.779,17,0
6306,7,311520,316520,37.731,37.545,3.736,3.712,7.779,7.69,17,0
6307,7,316520,321521,37.545,37.206,3.712,3.66,7.69,7.65,17,0
6308,7,321521,326548,37.206,37.041,3.66,3.591,7.65,7.446,17,0
6309,7,326548,331519,37.041,36.781,3.591,3.697,7.446,6.974,17,0
6310,7,331519,336519,36.781,36.485,3.697,3.786,6.974,6.504,17,0
6311,7,336519,341520,36.485,36.568,3.786,3.288,6.504,7.824,17,0
6312,7,341520,346519,36.568,39.398,3.288,3.327,7.824,7.81,17,1
6313,7,346519,351518,39.398,38.799,3.327,3.48,7.81,7.988,17,0
6314,7,351518,356518,38.799,38.034,3.48,3.48,7.988,7.988,17,0
6315,7,356518,361522,38.034,37.849,3.48,3.48,7.988,7.985,17,0
6316,7,361522,366519,37.849,37.676,3.48,3.48,7.985,7.98,17,0
6317,7,366519,371518,37.676,37.49,3.48,3.439,7.98,7.975,17,1
6318,7,371518,376517,37.49,37.277,3.439,3.167,7.975,7.663,17,0
6319,7,376517,381516,37.277,37.005,3.167,3.568,7.663,7.768,17,0
6320,7,381516,386517,37.005,36.753,3.568,4.264,7.768,7.475,17,0
6321,7,386517,391518,36.753,36.382,4.264,4.609,7.475,7.266,17,0
6322,7,391518,396516,36.382,35.96,4.609,4.772,7.266,7.144,17,0
6323,7,396516,401516,35.96,36.028,4.772,4.211,7.144,7.958,17,0
6324,7,401516,406516,36.028,37.313,4.211,3.616,7.958,7.965,17,0
6325,7,406516,411515,37.313,37.798,3.616,3.658,7.965,7.975,17,0
6326,7,411515,416513,37.798,37.459,3.658,3.658,7.975,8.014,17,0
6327,7,1874468,1879469,24.969,25.804,5.0,5.23,5.0,5.412,18,0
6328,7,1879469,1884469,25.804,24.275,5.23,5.38,5.412,5.231,18,0
6329,7,1884469,1889469,24.275,23.707,5.38,5.262,5.231,5.0,18,0
6330,7,1889469,1894469,23.707,23.139,5.262,5.194,5.0,5.0,18,0
6331,7,1894469,1899470,23.139,22.568,5.194,5.0,5.0,5.0,18,1
6332,7,1899470,1904469,22.568,22.075,5.0,5.0,5.0,5.0,18,0
6333,7,1904469,1909470,22.075,22.15,5.0,5.019,5.0,5.0,18,0
6334,7,1909470,1914470,22.15,21.503,5.019,5.413,5.0,5.47,18,0
6335,7,1914470,1919471,21.503,21.255,5.413,5.441,5.47,5.48,18,0
6336,7,1919471,1924470,21.255,20.762,5.441,5.441,5.48,5.464,18,0
6337,7,1924470,1929471,20.762,21.298,5.441,5.573,5.464,5.747,18,0
6338,7,1929471,1934471,21.298,26.975,5.573,4.64,5.747,6.439,18,1
6339,7,1934471,1939471,26.975,29.503,4.64,4.965,6.439,6.632,18,0
6340,7,1939471,1944471,29.503,32.243,4.965,4.367,6.632,6.782,18,0
6341,7,1944471,1949472,32.243,29.455,4.367,4.739,6.782,6.662,18,0
6342,7,1949472,1954472,29.455,29.227,4.739,4.868,6.662,6.837,18,0
6343,7,1954472,1959472,29.227,28.371,4.868,4.968,6.837,6.375,18,1
6344,7,1959472,1964472,28.371,27.689,4.968,5.391,6.375,5.654,18,0
6345,7,1964472,1969473,27.689,29.163,5.391,5.467,5.654,5.788,18,0
6346,7,1969473,1974472,29.163,28.186,5.467,5.308,5.788,5.822,18,0
6347,7,1974472,1979473,28.186,29.128,5.308,5.252,5.822,5.822,18,0
6348,7,1979473,1984473,29.128,28.351,5.252,5.296,5.822,5.822,18,0
6349,7,1984473,1989474,28.351,31.86,5.296,4.537,5.822,6.517,18,1
6350,7,1989474,1994473,31.86,29.743,4.537,4.806,6.517,6.872,18,0
6351,7,1994473,1999474,29.743,29.349,4.806,4.647,6.872,6.82,18,0
6352,7,1999474,2004474,29.349,29.625,4.647,4.782,6.82,6.834,18,0
6353,7,2004474,2009474,29.625,32.14,4.782,4.631,6.834,7.086,18,0
6354,7,2009474,2014474,32.14,30.2,4.631,4.637,7.086,7.082,18,0
6355,7,2014474,2019475,30.2,29.428,4.637,4.752,7.082,6.806,18,0
6356,7,2019475,2024475,29.428,28.777,4.752,4.815,6.806,6.743,18,0
6357,7,2024475,2029475,28.777,29.656,4.815,5.387,6.743,5.393,18,0
6358,7,2029475,2034475,29.656,29.065,5.387,5.427,5.393,5.262,18,0
6359,7,2034475,2039476,29.065,29.526,5.427,5.544,5.262,5.432,18,0
6360,7,2039476,2044475,29.526,28.868,5.544,5.789,5.432,5.321,18,0
6361,7,2044475,2049476,28.868,32.049,5.789,5.697,5.321,5.508,18,0
6362,7,2049476,2054476,32.049,29.439,5.697,5.847,5.508,6.051,18,0
6363,7,2054476,2059477,29.439,28.966,5.847,5.855,6.051,6.332,18,0
6364,7,2059477,2064476,28.966,28.769,5.855,5.855,6.332,6.332,18,0
6365,7,1030908,1035907,20.92,20.789,5.0,5.357,5.0,5.47,15,0
6366,7,1035907,1040908,20.789,20.608,5.357,6.709,5.47,5.955,15,0
6367,7,1040908,1045908,20.608,20.431,6.709,5.735,5.955,5.544,15,0
6368,7,1045908,1050909,20.431,20.147,5.735,6.144,5.544,5.879,15,0
6369,7,1050909,1055908,20.147,19.973,6.144,6.095,5.879,5.629,15,0
6370,7,1055908,1060909,19.973,19.764,6.095,5.123,5.629,4.625,15,0
6371,7,1060909,1065909,19.764,19.666,5.123,5.056,4.625,3.897,15,0
6372,7,1065909,1070909,19.666,19.599,5.056,5.026,3.897,2.548,15,0
6373,7,1070909,1075909,19.599,20.237,5.026,5.002,2.548,5.0,15,0
6374,7,1075909,1080910,20.237,20.529,5.002,5.794,5.0,6.329,15,0
6375,7,1080910,1085910,20.529,21.125,5.794,6.642,6.329,6.463,15,0
6376,7,1085910,1090910,21.125,21.085,6.642,7.439,6.463,7.646,15,0
6377,7,1090910,1095910,21.085,32.85,7.439,5.276,7.646,7.668,15,1
6378,7,1095910,1100911,32.85,36.047,5.276,4.375,7.668,9.066,15,1
6379,7,1100911,1105910,36.047,37.711,4.375,4.186,9.066,9.5,15,0
6380,7,1105910,1110911,37.711,37.151,4.186,3.945,9.5,9.415,15,0
6381,7,1110911,1115911,37.151,38.381,3.945,3.538,9.415,9.5,15,0
6382,7,1115911,1120912,38.381,36.307,3.538,3.702,9.5,9.183,15,0
6383,7,1120912,1125911,36.307,35.984,3.702,3.864,9.183,8.657,15,0
6384,7,1125911,1130912,35.984,36.031,3.864,3.767,8.657,8.711,15,0
6385,7,1130912,1135912,36.031,39.513,3.767,3.733,8.711,8.729,15,0
6386,7,1135912,1140912,39.513,38.279,3.733,3.716,8.729,8.754,15,0
6387,7,1140912,1145912,38.279,41.315,3.716,3.716,8.754,8.759,15,0
6388,7,1145912,1150913,41.315,49.988,3.716,2.542,8.759,9.5,15,1
6389,7,1150913,1155913,49.988,52.906,2.542,2.478,9.5,9.5,15,0
6390,7,1155913,1160913,52.906,50.99,2.478,2.856,9.5,9.31,15,0
6391,7,1160913,1165913,50.99,48.955,2.856,3.669,9.31,8.33,15,1
6392,7,1165913,1170914,48.955,47.922,3.669,4.554,8.33,8.167,15,0
6393,7,1170914,1175913,47.922,46.432,4.554,5.133,8.167,8.074,15,0
6394,7,1175913,1180914,46.432,46.121,5.133,5.097,8.074,7.31,15,0
6395,7,1180914,1185914,46.121,46.921,5.097,5.04,7.31,7.152,15,0
6396,7,1185914,1190915,46.921,46.263,5.04,5.04,7.152,6.992,15,0
6397,7,1190915,1195914,46.263,47.934,5.04,5.04,6.992,6.933,15,0
6398,7,1195914,1200915,47.934,47.922,5.04,5.032,6.933,6.961,15,0
6399,7,1200915,1205915,47.922,49.082,5.032,5.032,6.961,6.967,15,0
6400,7,1205915,1210915,49.082,48.971,5.032,5.134,6.967,7.074,15,0
6401,7,1210915,1215915,48.971,50.142,5.134,5.743,7.074,7.093,15,0
6402,7,1215915,1220916,50.142,47.895,5.743,5.765,7.093,6.923,15,0
6403,7,1220916,1225916,47.895,46.956,5.765,5.765,6.923,6.713,15,0
6404,7,486675,491675,16.33,18.424,5.0,4.892,5.0,5.526,3,0
6405,7,491675,496675,18.424,19.26,4.892,4.85,5.526,5.673,3,0
6406,7,496675,501675,19.26,18.81,4.85,4.797,5.673,5.85,3,0
6407,7,501675,506676,18.81,18.388,4.797,4.73,5.85,6.161,3,0
6408,7,506676,511675,18.388,18.211,4.73,4.687,6.161,6.542,3,0
6409,7,511675,516676,18.211,18.014,4.687,4.687,6.542,6.541,3,0
6410,7,516676,521676,18.014,17.829,4.687,4.666,6.541,6.717,3,0
6411,7,521676,526677,17.829,19.378,4.666,4.579,6.717,7.063,3,0
6412,7,526677,531676,19.378,20.509,4.579,3.959,7.063,7.743,3,1
6413,7,531676,536677,20.509,20.6,3.959,3.358,7.743,8.332,3,0
6414,7,536677,541677,20.6,21.783,3.358,3.245,8.332,8.871,3,0
6415,7,541677,546677,21.783,22.004,3.245,3.215,8.871,8.88,3,0
6416,7,546677,551677,22.004,25.442,3.215,2.087,8.88,9.5,3,1
6417,7,551677,556678,25.442,26.246,2.087,1.94,9.5,9.5,3,0
6418,7,556678,561678,26.246,26.132,1.94,1.94,9.5,9.5,3,0
6419,7,561678,566678,26.132,26.427,1.94,1.346,9.5,9.5,3,0
6420,7,566678,571678,26.427,26.009,1.346,1.49,9.5,9.5,3,0
6421,7,571678,576679,26.009,26.889,1.49,1.49,9.5,9.5,3,0
6422,7,576679,581679,26.889,26.9,1.49,1.942,9.5,9.5,3,0
6423,7,581679,586679,26.9,27.121,1.942,1.581,9.5,9.5,3,0
6424,7,586679,591679,27.121,28.951,1.581,1.581,9.5,9.5,3,1
6425,7,591679,596680,28.951,30.035,1.581,1.577,9.5,9.5,3,0
6426,7,596680,601679,30.035,30.409,1.577,1.577,9.5,9.5,3,0
6427,7,601679,606680,30.409,33.457,1.577,1.754,9.5,9.5,3,1
6428,7,606680,611680,33.457,34.277,1.754,1.753,9.5,9.5,3,0
6429,7,611680,616680,34.277,33.615,1.753,1.532,9.5,9.5,3,0
6430,7,616680,621680,33.615,34.348,1.532,1.532,9.5,9.5,3,0
6431,7,621680,626681,34.348,34.159,1.532,1.75,9.5,9.5,3,0
6432,7,626681,631681,34.159,33.784,1.75,1.966,9.5,9.135,3,0
6433,7,631681,636681,33.784,33.327,1.966,2.005,9.135,8.642,3,0
6434,7,636681,641682,33.327,32.838,2.005,2.0,8.642,8.741,3,0
6435,7,641682,646682,32.838,33.768,2.0,2.0,8.741,8.74,3,0
6436,7,646682,651681,33.768,33.552,2.0,2.213,8.74,8.472,3,0
6437,7,651681,656683,33.552,33.209,2.213,2.46,8.472,8.433,3,0
6438,7,656683,661682,33.209,32.925,2.46,2.458,8.433,8.456,3,0
6439,7,661682,666683,32.925,32.775,2.458,2.456,8.456,8.5,3,0
6440,7,666683,671684,32.775,33.09,2.456,2.456,8.5,8.5,3,0
6441,7,671684,676683,33.09,32.791,2.456,2.456,8.5,8.5,3,0
6442,7,676683,681683,32.791,33.808,2.456,2.456,8.5,8.5,3,0
6443,7,2134621,2139622,9.171,11.832,5.0,5.17,5.0,6.452,2,0
6444,7,2139622,2144621,11.832,13.452,5.17,4.553,6.452,6.971,2,0
6445,7,2144621,2149622,13.452,13.748,4.553,4.246,6.971,7.029,2,0
6446,7,2149622,2154622,13.748,14.0,4.246,4.246,7.029,7.029,2,0
6447,7,2154622,2159622,14.0,14.576,4.246,4.246,7.029,7.178,2,0
6448,7,2159622,2164622,14.576,15.041,4.246,4.246,7.178,7.178,2,0
6449,7,2164622,2169623,15.041,16.638,4.246,4.246,7.178,7.226,2,0
6450,7,2169623,2174623,16.638,21.377,4.246,4.062,7.226,7.913,2,1
6451,7,2174623,2179623,21.377,26.546,4.062,1.691,7.913,8.688,2,0
6452,7,2179623,2184623,26.546,32.243,1.691,1.519,8.688,8.713,2,1
6453,7,2184623,2189624,32.243,35.878,1.519,1.764,8.713,8.463,2,1
6454,7,2189624,2194623,35.878,38.267,1.764,1.823,8.463,8.625,2,0
6455,7,2194623,2199624,38.267,40.869,1.823,1.493,8.625,8.806,2,0
6456,7,2199624,2204624,40.869,41.721,1.493,1.493,8.806,8.794,2,0
6457,7,2204624,2209625,41.721,40.834,1.493,1.466,8.794,8.8,2,0
6458,7,2209625,2214624,40.834,40.238,1.466,1.512,8.8,8.625,2,0
6459,7,2214624,2219625,40.238,41.184,1.512,1.512,8.625,8.625,2,0
6460,7,2219625,2224625,41.184,39.99,1.512,1.586,8.625,8.522,2,0
6461,7,2224625,2229625,39.99,37.711,1.586,2.217,8.522,8.124,2,0
6462,7,2229625,2234625,37.711,38.57,2.217,2.22,8.124,8.084,2,0
6463,7,2234625,2239626,38.57,38.405,2.22,1.844,8.084,8.483,2,0
6464,7,2239626,2244626,38.405,37.522,1.844,2.012,8.483,8.274,2,0
6465,7,2244626,2249626,37.522,36.473,2.012,2.011,8.274,8.281,2,0
6466,7,2249626,2254626,36.473,35.984,2.011,1.63,8.281,8.663,2,0
6467,7,2254626,2259627,35.984,33.954,1.63,1.815,8.663,8.463,2,1
6468,7,2259627,2264626,33.954,33.252,1.815,1.82,8.463,8.463,2,0
6469,7,2264626,2269627,33.252,32.798,1.82,2.394,8.463,7.984,2,0
6470,7,2269627,2274627,32.798,32.081,2.394,2.493,7.984,7.887,2,0
6471,7,2274627,2279628,32.081,31.525,2.493,2.529,7.887,7.844,2,0
6472,7,2279628,2284578,31.525,31.158,2.529,2.531,7.844,7.839,2,0
6473,7,2284578,2289628,31.158,30.772,2.531,2.554,7.839,7.807,2,0
6474,7,2289628,2294628,30.772,30.567,2.554,2.603,7.807,7.748,2,0
6475,7,2294628,2299628,30.567,31.356,2.603,2.606,7.748,7.741,2,0
6476,7,2299628,2304628,31.356,30.299,2.606,2.115,7.741,8.362,2,0
6477,7,2304628,2309629,30.299,29.826,2.115,2.13,8.362,8.447,2,0
6478,7,2309629,2314629,29.826,30.646,2.13,1.972,8.447,8.638,2,0
6479,7,2314629,2319629,30.646,29.952,1.972,2.006,8.638,8.527,2,0
6480,7,2319629,2324629,29.952,29.514,2.006,2.391,8.527,8.281,2,0
6481,7,2324629,2329630,29.514,29.223,2.391,2.393,8.281,8.248,2,0
6482,7,2134633,2139633,6.218,6.186,5.0,5.0,5.0,5.0,24,0
6483,7,2139633,2144633,6.186,6.237,5.0,5.0,5.0,5.0,24,0
6484,7,2144633,2149633,6.237,6.159,5.0,5.0,5.0,5.0,24,0
6485,7,2149633,2154632,6.159,6.222,5.0,5.0,5.0,5.0,24,0
6486,7,2154632,2159632,6.222,6.119,5.0,5.0,5.0,5.0,24,0
6487,7,2159632,2164632,6.119,6.131,5.0,5.0,5.0,5.0,24,0
6488,7,2164632,2169631,6.131,6.107,5.0,5.0,5.0,5.0,24,0
6489,7,2169631,2174631,6.107,6.021,5.0,5.0,5.0,5.0,24,0
6490,7,2174631,2179631,6.021,6.088,5.0,5.167,5.0,5.859,24,0
6491,7,2179631,2184631,6.088,5.934,5.167,5.17,5.859,6.275,24,0
6492,7,2184631,2189630,5.934,5.973,5.17,4.616,6.275,6.223,24,0
6493,7,2189630,2194630,5.973,5.969,4.616,3.578,6.223,6.903,24,0
6494,7,2194630,2199630,5.969,8.615,3.578,3.732,6.903,7.362,24,1
6495,7,2199630,2204629,8.615,10.342,3.732,2.835,7.362,7.726,24,1
6496,7,2204629,2209629,10.342,10.405,2.835,2.475,7.726,7.839,24,0
6497,7,2209629,2214630,10.405,10.76,2.475,2.165,7.839,7.87,24,0
6498,7,2214630,2219630,10.76,10.081,2.165,2.029,7.87,7.98,24,0
6499,7,2219630,2224630,10.081,9.892,2.029,3.495,7.98,6.67,24,0
6500,7,2224630,2229630,9.892,9.707,3.495,4.677,6.67,5.386,24,0
6501,7,2229630,2234631,9.707,9.439,4.677,3.364,5.386,5.715,24,0
6502,7,2234631,2239630,9.439,9.419,3.364,3.224,5.715,5.746,24,0
6503,7,2239630,2244631,9.419,9.608,3.224,3.224,5.746,5.734,24,0
6504,7,2244631,2249631,9.608,9.585,3.224,3.224,5.734,5.734,24,0
6505,7,2249631,2254632,9.585,12.81,3.224,2.977,5.734,6.565,24,1
6506,7,2254632,2259631,12.81,14.032,2.977,2.977,6.565,6.592,24,0
6507,7,2259631,2264632,14.032,12.865,2.977,2.977,6.592,6.674,24,0
6508,7,2264632,2269632,12.865,12.325,2.977,2.977,6.674,6.729,24,1
6509,7,2269632,2274632,12.325,12.041,2.977,2.977,6.729,6.791,24,0
6510,7,2274632,2279632,12.041,11.824,2.977,2.976,6.791,6.742,24,0
6511,7,2279632,2284633,11.824,11.808,2.976,2.937,6.742,6.75,24,0
6512,7,2284633,2289633,11.808,11.844,2.937,2.844,6.75,6.812,24,0
6513,7,2289633,2294633,11.844,11.702,2.844,2.84,6.812,6.7,24,0
6514,7,2294633,2299633,11.702,11.674,2.84,2.859,6.7,6.7,24,0
6515,7,2299633,2304634,11.674,11.599,2.859,2.857,6.7,6.63,24,0
6516,7,2304634,2309633,11.599,11.54,2.857,2.85,6.63,6.667,24,0
6517,7,2309633,2314634,11.54,11.552,2.85,2.821,6.667,6.693,24,0
6518,7,2314634,2319634,11.552,11.564,2.821,2.494,6.693,6.601,24,0
6519,7,2319634,2324635,11.564,11.426,2.494,2.504,6.601,6.584,24,0
6520,7,2324635,2329634,11.426,11.418,2.504,2.5,6.584,6.498,24,0
6521,7,725331,730331,20.959,22.441,5.0,4.172,5.0,5.38,27,0
6522,7,730331,735332,22.441,23.186,4.172,4.172,5.38,5.58,27,0
6523,7,735332,740331,23.186,22.887,4.172,4.226,5.58,5.742,27,0
6524,7,740331,745332,22.887,22.765,4.226,4.236,5.742,5.701,27,0
6525,7,745332,750332,22.765,22.69,4.236,4.132,5.701,5.143,27,0
6526,7,750332,755332,22.69,22.666,4.132,4.333,5.143,4.998,27,0
6527,7,755332,760332,22.666,22.579,4.333,4.344,4.998,4.637,27,0
6528,7,760332,765333,22.579,22.485,4.344,4.124,4.637,5.333,27,0
6529,7,765333,770333,22.485,22.52,4.124,3.545,5.333,6.15,27,0
6530,7,770333,775333,22.52,22.769,3.545,3.32,6.15,6.48,27,0
6531,7,775333,780333,22.769,23.451,3.32,2.793,6.48,6.837,27,0
6532,7,780333,785334,23.451,23.975,2.793,1.349,6.837,8.776,27,0
6533,7,785334,790333,23.975,32.381,1.349,1.331,8.776,8.415,27,1
6534,7,790333,795334,32.381,35.105,1.331,1.4,8.415,8.671,27,0
6535,7,795334,800334,35.105,36.134,1.4,0.831,8.671,8.672,27,0
6536,7,800334,805335,36.134,37.841,0.831,0.73,8.672,8.54,27,1
6537,7,805335,810334,37.841,40.155,0.73,0.74,8.54,8.756,27,0
6538,7,810334,815335,40.155,40.506,0.74,1.43,8.756,7.446,27,0
6539,7,815335,820335,40.506,40.033,1.43,1.441,7.446,5.649,27,0
6540,7,820335,825335,40.033,39.54,1.441,1.747,5.649,6.747,27,0
6541,7,825335,830335,39.54,39.351,1.747,1.602,6.747,7.095,27,0
6542,7,830335,835336,39.351,39.442,1.602,1.558,7.095,7.002,27,0
6543,7,835336,840336,39.442,42.694,1.558,1.558,7.002,7.025,27,1
6544,7,840336,845336,42.694,46.629,1.558,1.751,7.025,8.011,27,0
6545,7,845336,850336,46.629,46.653,1.751,1.799,8.011,7.38,27,0
6546,7,850336,855336,46.653,45.21,1.799,1.778,7.38,7.773,27,0
6547,7,855336,860335,45.21,44.697,1.778,1.559,7.773,7.484,27,0
6548,7,860335,865336,44.697,44.09,1.559,1.556,7.484,7.524,27,0
6549,7,865336,870336,44.09,43.518,1.556,1.576,7.524,7.095,27,0
6550,7,870336,875337,43.518,43.538,1.576,1.576,7.095,7.052,27,0
6551,7,875337,880336,43.538,43.428,1.576,1.853,7.052,6.655,27,0
6552,7,880336,885337,43.428,44.268,1.853,1.853,6.655,6.623,27,0
6553,7,885337,890337,44.268,44.193,1.853,1.959,6.623,6.938,27,0
6554,7,890337,895337,44.193,44.894,1.959,1.959,6.938,6.374,27,0
6555,7,895337,900337,44.894,44.11,1.959,1.961,6.374,6.365,27,0
6556,7,900337,905338,44.11,43.392,1.961,2.06,6.365,7.369,27,0
6557,7,905338,910338,43.392,43.897,2.06,1.421,7.369,7.204,27,0
6558,7,910338,915338,43.897,43.333,1.421,1.378,7.204,7.023,27,0
6559,7,915338,920338,43.333,42.907,1.378,1.304,7.023,6.652,27,0
6560,8,493267,498268,10.57,10.874,5.0,5.0,5.0,5.0,6,0
6561,8,498268,503269,10.874,10.898,5.0,5.053,5.0,5.553,6,0
6562,8,503269,508269,10.898,10.831,5.053,5.104,5.553,6.395,6,0
6563,8,508269,513270,10.831,11.351,5.104,5.163,6.395,5.971,6,1
6564,8,513270,518271,11.351,11.233,5.163,5.163,5.971,5.971,6,0
6565,8,518271,523272,11.233,11.122,5.163,5.163,5.971,5.971,6,0
6566,8,523272,528272,11.122,11.051,5.163,5.19,5.971,5.845,6,0
6567,8,528272,533273,11.051,11.059,5.19,5.19,5.845,5.845,6,0
6568,8,533273,538274,11.059,10.949,5.19,5.19,5.845,5.845,6,1
6569,8,538274,543274,10.949,10.886,5.19,5.19,5.845,5.845,6,0
6570,8,543274,548275,10.886,10.811,5.19,5.19,5.845,5.845,6,0
6571,8,548275,553276,10.811,10.763,5.19,5.115,5.845,6.338,6,0
6572,8,553276,558277,10.763,10.696,5.115,5.111,6.338,6.338,6,0
6573,8,558277,563277,10.696,10.72,5.111,5.111,6.338,6.338,6,0
6574,8,563277,568278,10.72,10.7,5.111,5.043,6.338,6.559,6,0
6575,8,568278,573279,10.7,10.578,5.043,5.019,6.559,6.703,6,1
6576,8,573279,578279,10.578,10.661,5.019,5.019,6.703,6.704,6,0
6577,8,578279,583280,10.661,10.586,5.019,5.019,6.704,6.706,6,0
6578,8,583280,588281,10.586,10.578,5.019,5.019,6.706,6.774,6,0
6579,8,588281,593282,10.578,10.487,5.019,5.019,6.774,6.795,6,0
6580,8,593282,598243,10.487,10.381,5.019,5.006,6.795,6.817,6,0
6581,8,598243,603283,10.381,10.842,5.006,4.997,6.817,8.024,6,1
6582,8,603283,608284,10.842,11.296,4.997,4.065,8.024,8.245,6,0
6583,8,608284,613284,11.296,11.099,4.065,4.065,8.245,8.245,6,0
6584,8,613284,618285,11.099,10.972,4.065,2.407,8.245,8.088,6,0
6585,8,618285,623286,10.972,10.909,2.407,2.752,8.088,6.756,6,0
